STATE,DISTRICT,TEHSIL,ID,Fresh,Saline
ANDHRA PRADESH,Y.S.R Kadapa,CHENNUR,DSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,CHENNUR,ISC,0,
ANDHRA PRADESH,Y.S.R Kadapa,CHENNUR,TSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,CHENNUR,TGW,779.57,0
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,KAVALI,UA,1783.4,0
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,KAVALI,DC,0,
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,KAVALI,IC,0,
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,KAVALI,TC,0,
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,KAVALI,DSC,0,
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,KAVALI,ISC,0,
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,KAVALI,TSC,0,
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,KAVALI,TGW,1783.4,0
ANDHRA PRADESH,Eluru,VELAIRPAD,UA,524.38,0
ANDHRA PRADESH,Eluru,VELAIRPAD,DC,0,
ANDHRA PRADESH,Eluru,VELAIRPAD,IC,0,
ANDHRA PRADESH,Eluru,VELAIRPAD,TC,0,
ANDHRA PRADESH,Eluru,VELAIRPAD,DSC,0,
ANDHRA PRADESH,Eluru,VELAIRPAD,ISC,0,
ANDHRA PRADESH,Eluru,VELAIRPAD,TSC,0,
ANDHRA PRADESH,Eluru,VELAIRPAD,TGW,524.38,0
ANDHRA PRADESH,Krishna,NANDIVADA,UA,0,7135.95
ANDHRA PRADESH,Krishna,NANDIVADA,DC,0,
ANDHRA PRADESH,Krishna,NANDIVADA,IC,0,
ANDHRA PRADESH,Krishna,NANDIVADA,TC,0,
ANDHRA PRADESH,Krishna,NANDIVADA,DSC,0,
ANDHRA PRADESH,Krishna,NANDIVADA,ISC,0,
ANDHRA PRADESH,Krishna,NANDIVADA,TSC,0,
ANDHRA PRADESH,Krishna,NANDIVADA,TGW,0,7135.95
ANDHRA PRADESH,Prakasam,SANTHANUTHLAPADU,UA,1959.42,0
ANDHRA PRADESH,Prakasam,SANTHANUTHLAPADU,DC,0,
ANDHRA PRADESH,Prakasam,SANTHANUTHLAPADU,IC,0,
ANDHRA PRADESH,Prakasam,SANTHANUTHLAPADU,TC,0,
ANDHRA PRADESH,Prakasam,SANTHANUTHLAPADU,DSC,0,
ANDHRA PRADESH,Prakasam,SANTHANUTHLAPADU,ISC,0,
ANDHRA PRADESH,Prakasam,SANTHANUTHLAPADU,TSC,0,
ANDHRA PRADESH,Prakasam,SANTHANUTHLAPADU,TGW,1959.42,0
ANDHRA PRADESH,Nandyal,RUDRAVARAM,UA,497.17,0
ANDHRA PRADESH,Nandyal,RUDRAVARAM,DC,0,
ANDHRA PRADESH,Nandyal,RUDRAVARAM,IC,0,
ANDHRA PRADESH,Nandyal,RUDRAVARAM,TC,0,
ANDHRA PRADESH,Nandyal,RUDRAVARAM,DSC,0,
ANDHRA PRADESH,Nandyal,RUDRAVARAM,ISC,0,
ANDHRA PRADESH,Nandyal,RUDRAVARAM,TSC,0,
ANDHRA PRADESH,Nandyal,RUDRAVARAM,TGW,497.17,0
ANDHRA PRADESH,Tirupati,KOTA,UA,1784.21,0
ANDHRA PRADESH,Tirupati,KOTA,DC,0,
ANDHRA PRADESH,Tirupati,KOTA,IC,0,
ANDHRA PRADESH,Tirupati,KOTA,TC,0,
ANDHRA PRADESH,Tirupati,KOTA,DSC,0,
ANDHRA PRADESH,Tirupati,KOTA,ISC,0,
ANDHRA PRADESH,Tirupati,KOTA,TSC,0,
ANDHRA PRADESH,Tirupati,KOTA,TGW,1784.21,0
ANDHRA PRADESH,NTR,REDDIGUDEM,UA,140.71,0
ANDHRA PRADESH,NTR,REDDIGUDEM,DC,0,
ANDHRA PRADESH,NTR,REDDIGUDEM,IC,0,
ANDHRA PRADESH,NTR,REDDIGUDEM,TC,0,
ANDHRA PRADESH,NTR,REDDIGUDEM,DSC,0,
ANDHRA PRADESH,NTR,REDDIGUDEM,ISC,0,
ANDHRA PRADESH,NTR,REDDIGUDEM,TSC,0,
ANDHRA PRADESH,NTR,REDDIGUDEM,TGW,140.71,0
ANDHRA PRADESH,NTR,NANDIGAMA,UA,129.91,0
ANDHRA PRADESH,NTR,NANDIGAMA,DC,0,
ANDHRA PRADESH,NTR,NANDIGAMA,IC,0,
ANDHRA PRADESH,NTR,NANDIGAMA,TC,0,
ANDHRA PRADESH,NTR,NANDIGAMA,DSC,0,
ANDHRA PRADESH,NTR,NANDIGAMA,ISC,0,
ANDHRA PRADESH,NTR,NANDIGAMA,TSC,0,
ANDHRA PRADESH,NTR,NANDIGAMA,TGW,129.91,0
ANDHRA PRADESH,Krishna,MACHILIPATNAM,UA,0,7236.41
ANDHRA PRADESH,Krishna,MACHILIPATNAM,DC,0,
ANDHRA PRADESH,Krishna,MACHILIPATNAM,IC,0,
ANDHRA PRADESH,Krishna,MACHILIPATNAM,TC,0,
ANDHRA PRADESH,Krishna,MACHILIPATNAM,DSC,0,
ANDHRA PRADESH,Krishna,MACHILIPATNAM,ISC,0,
ANDHRA PRADESH,Krishna,MACHILIPATNAM,TSC,0,
ANDHRA PRADESH,Krishna,MACHILIPATNAM,TGW,0,7236.41
ANDHRA PRADESH,Y.S.R Kadapa,CHINTHA KOMMADINNE,UA,2290.88,0
ANDHRA PRADESH,Y.S.R Kadapa,CHINTHA KOMMADINNE,DC,0,
ANDHRA PRADESH,Y.S.R Kadapa,CHINTHA KOMMADINNE,IC,0,
ANDHRA PRADESH,Y.S.R Kadapa,CHINTHA KOMMADINNE,TC,0,
ANDHRA PRADESH,Y.S.R Kadapa,CHINTHA KOMMADINNE,DSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,CHINTHA KOMMADINNE,ISC,0,
ANDHRA PRADESH,Y.S.R Kadapa,CHINTHA KOMMADINNE,TSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,CHINTHA KOMMADINNE,TGW,2290.88,0
ANDHRA PRADESH,Tirupati,OJILI,UA,1099.99,0
ANDHRA PRADESH,Tirupati,OJILI,DC,0,
ANDHRA PRADESH,Tirupati,OJILI,IC,0,
ANDHRA PRADESH,Tirupati,OJILI,TC,0,
ANDHRA PRADESH,Tirupati,OJILI,DSC,0,
ANDHRA PRADESH,Tirupati,OJILI,ISC,0,
ANDHRA PRADESH,Tirupati,OJILI,TSC,0,
ANDHRA PRADESH,Tirupati,OJILI,TGW,1099.99,0
ANDHRA PRADESH,Alluri Sitharama Raju,PEDABAYALU,UA,16.46,0
ANDHRA PRADESH,Alluri Sitharama Raju,PEDABAYALU,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,PEDABAYALU,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,PEDABAYALU,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,PEDABAYALU,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,PEDABAYALU,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,PEDABAYALU,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,PEDABAYALU,TGW,16.46,0
ANDHRA PRADESH,Srikakulam,SANTHABOMMALI,UA,92.25,67.67
ANDHRA PRADESH,Srikakulam,SANTHABOMMALI,DC,0,
ANDHRA PRADESH,Srikakulam,SANTHABOMMALI,IC,0,
ANDHRA PRADESH,Srikakulam,SANTHABOMMALI,TC,0,
ANDHRA PRADESH,Srikakulam,SANTHABOMMALI,DSC,0,
ANDHRA PRADESH,Srikakulam,SANTHABOMMALI,ISC,0,
ANDHRA PRADESH,Srikakulam,SANTHABOMMALI,TSC,0,
ANDHRA PRADESH,Srikakulam,SANTHABOMMALI,TGW,92.25,67.67
ANDHRA PRADESH,Parvathipuram Manyam,SEETHAMPETA,UA,12.36,0
ANDHRA PRADESH,Parvathipuram Manyam,SEETHAMPETA,DC,0,
ANDHRA PRADESH,Parvathipuram Manyam,SEETHAMPETA,IC,0,
ANDHRA PRADESH,Parvathipuram Manyam,SEETHAMPETA,TC,0,
ANDHRA PRADESH,Parvathipuram Manyam,SEETHAMPETA,DSC,0,
ANDHRA PRADESH,Parvathipuram Manyam,SEETHAMPETA,ISC,0,
ANDHRA PRADESH,Parvathipuram Manyam,SEETHAMPETA,TSC,0,
ANDHRA PRADESH,Parvathipuram Manyam,SEETHAMPETA,TGW,12.36,0
ANDHRA PRADESH,Nandyal,UYYALAWADA,UA,2697.19,0
ANDHRA PRADESH,Nandyal,UYYALAWADA,DC,0,
ANDHRA PRADESH,Nandyal,UYYALAWADA,IC,0,
ANDHRA PRADESH,Nandyal,UYYALAWADA,TC,0,
ANDHRA PRADESH,Nandyal,UYYALAWADA,DSC,0,
ANDHRA PRADESH,Nandyal,UYYALAWADA,ISC,0,
ANDHRA PRADESH,Nandyal,UYYALAWADA,TSC,0,
ANDHRA PRADESH,Nandyal,UYYALAWADA,TGW,2697.19,0
ANDHRA PRADESH,Palnadu,NAKARIKALLU,UA,6311.26,0
ANDHRA PRADESH,Palnadu,NAKARIKALLU,DC,0,
ANDHRA PRADESH,Palnadu,NAKARIKALLU,IC,0,
ANDHRA PRADESH,Palnadu,NAKARIKALLU,TC,0,
ANDHRA PRADESH,Palnadu,NAKARIKALLU,DSC,0,
ANDHRA PRADESH,Palnadu,NAKARIKALLU,ISC,0,
ANDHRA PRADESH,Palnadu,NAKARIKALLU,TSC,0,
ANDHRA PRADESH,Palnadu,NAKARIKALLU,TGW,6311.26,0
ANDHRA PRADESH,Srikakulam,SOMPETA,UA,183.18,0
ANDHRA PRADESH,Srikakulam,SOMPETA,DC,0,
ANDHRA PRADESH,Srikakulam,SOMPETA,IC,0,
ANDHRA PRADESH,Srikakulam,SOMPETA,TC,0,
ANDHRA PRADESH,Srikakulam,SOMPETA,DSC,0,
ANDHRA PRADESH,Srikakulam,SOMPETA,ISC,0,
ANDHRA PRADESH,Srikakulam,SOMPETA,TSC,0,
ANDHRA PRADESH,Srikakulam,SOMPETA,TGW,183.18,0
ANDHRA PRADESH,Vizianagaram,VANGARA,UA,446.68,0
ANDHRA PRADESH,Vizianagaram,VANGARA,DC,0,
ANDHRA PRADESH,Vizianagaram,VANGARA,IC,0,
ANDHRA PRADESH,Vizianagaram,VANGARA,TC,0,
ANDHRA PRADESH,Vizianagaram,VANGARA,DSC,0,
ANDHRA PRADESH,Vizianagaram,VANGARA,ISC,0,
ANDHRA PRADESH,Vizianagaram,VANGARA,TSC,0,
ANDHRA PRADESH,Vizianagaram,VANGARA,TGW,446.68,0
ANDHRA PRADESH,West Godavari,NARASAPURAM,UA,0,641.35
ANDHRA PRADESH,West Godavari,NARASAPURAM,DC,0,
ANDHRA PRADESH,West Godavari,NARASAPURAM,IC,0,
ANDHRA PRADESH,West Godavari,NARASAPURAM,TC,0,
ANDHRA PRADESH,West Godavari,NARASAPURAM,DSC,0,
ANDHRA PRADESH,West Godavari,NARASAPURAM,ISC,0,
ANDHRA PRADESH,West Godavari,NARASAPURAM,TSC,0,
ANDHRA PRADESH,West Godavari,NARASAPURAM,TGW,0,641.35
ANDHRA PRADESH,Konaseema,ATREYAPURAM,UA,851.02,0
ANDHRA PRADESH,Konaseema,ATREYAPURAM,DC,0,
ANDHRA PRADESH,Konaseema,ATREYAPURAM,IC,0,
ANDHRA PRADESH,Konaseema,ATREYAPURAM,TC,0,
ANDHRA PRADESH,Konaseema,ATREYAPURAM,DSC,0,
ANDHRA PRADESH,Konaseema,ATREYAPURAM,ISC,0,
ANDHRA PRADESH,Konaseema,ATREYAPURAM,TSC,0,
ANDHRA PRADESH,Konaseema,ATREYAPURAM,TGW,851.02,0
ANDHRA PRADESH,Kakinada,TUNI,UA,175.3,0
ANDHRA PRADESH,Kakinada,TUNI,DC,0,
ANDHRA PRADESH,Kakinada,TUNI,IC,0,
ANDHRA PRADESH,Kakinada,TUNI,TC,0,
ANDHRA PRADESH,Kakinada,TUNI,DSC,0,
ANDHRA PRADESH,Kakinada,TUNI,ISC,0,
ANDHRA PRADESH,Kakinada,TUNI,TSC,0,
ANDHRA PRADESH,Kakinada,TUNI,TGW,175.3,0
ANDHRA PRADESH,Vizianagaram,DATTIRAJERU,UA,1248.26,0
ANDHRA PRADESH,Vizianagaram,DATTIRAJERU,DC,0,
ANDHRA PRADESH,Vizianagaram,DATTIRAJERU,IC,0,
ANDHRA PRADESH,Vizianagaram,DATTIRAJERU,TC,0,
ANDHRA PRADESH,Vizianagaram,DATTIRAJERU,DSC,0,
ANDHRA PRADESH,Vizianagaram,DATTIRAJERU,ISC,0,
ANDHRA PRADESH,Vizianagaram,DATTIRAJERU,TSC,0,
ANDHRA PRADESH,Vizianagaram,DATTIRAJERU,TGW,1248.26,0
ANDHRA PRADESH,Vizianagaram,SRUNGAVARAPUKOTA,UA,1179.66,0
ANDHRA PRADESH,Vizianagaram,SRUNGAVARAPUKOTA,DC,0,
ANDHRA PRADESH,Vizianagaram,SRUNGAVARAPUKOTA,IC,0,
ANDHRA PRADESH,Vizianagaram,SRUNGAVARAPUKOTA,TC,0,
ANDHRA PRADESH,Vizianagaram,SRUNGAVARAPUKOTA,DSC,0,
ANDHRA PRADESH,Vizianagaram,SRUNGAVARAPUKOTA,ISC,0,
ANDHRA PRADESH,Vizianagaram,SRUNGAVARAPUKOTA,TSC,0,
ANDHRA PRADESH,Vizianagaram,SRUNGAVARAPUKOTA,TGW,1179.66,0
ANDHRA PRADESH,Chittoor,SOMALA,UA,2780.33,0
ANDHRA PRADESH,Chittoor,SOMALA,DC,0,
ANDHRA PRADESH,Chittoor,SOMALA,IC,0,
ANDHRA PRADESH,Chittoor,SOMALA,TC,0,
ANDHRA PRADESH,Chittoor,SOMALA,DSC,0,
ANDHRA PRADESH,Chittoor,SOMALA,ISC,0,
ANDHRA PRADESH,Chittoor,SOMALA,TSC,0,
ANDHRA PRADESH,Chittoor,SOMALA,TGW,2780.33,0
ANDHRA PRADESH,Anakapalli,PAYAKARAOPETA,UA,891.82,0
ANDHRA PRADESH,Anakapalli,PAYAKARAOPETA,DC,0,
ANDHRA PRADESH,Anakapalli,PAYAKARAOPETA,IC,0,
ANDHRA PRADESH,Anakapalli,PAYAKARAOPETA,TC,0,
ANDHRA PRADESH,Anakapalli,PAYAKARAOPETA,DSC,0,
ANDHRA PRADESH,Anakapalli,PAYAKARAOPETA,ISC,0,
ANDHRA PRADESH,Anakapalli,PAYAKARAOPETA,TSC,0,
ANDHRA PRADESH,Anakapalli,PAYAKARAOPETA,TGW,891.82,0
ANDHRA PRADESH,Anakapalli,S RAYAVARAM,UA,5233.9,0
ANDHRA PRADESH,Anakapalli,S RAYAVARAM,DC,0,
ANDHRA PRADESH,Anakapalli,S RAYAVARAM,IC,0,
ANDHRA PRADESH,Anakapalli,S RAYAVARAM,TC,0,
ANDHRA PRADESH,Anakapalli,S RAYAVARAM,DSC,0,
ANDHRA PRADESH,Anakapalli,S RAYAVARAM,ISC,0,
ANDHRA PRADESH,Anakapalli,S RAYAVARAM,TSC,0,
ANDHRA PRADESH,Anakapalli,S RAYAVARAM,TGW,5233.9,0
ANDHRA PRADESH,Kakinada,KIRLAMPUDI,UA,302.2,0
ANDHRA PRADESH,Kakinada,KIRLAMPUDI,DC,0,
ANDHRA PRADESH,Kakinada,KIRLAMPUDI,IC,0,
ANDHRA PRADESH,Kakinada,KIRLAMPUDI,TC,0,
ANDHRA PRADESH,Kakinada,KIRLAMPUDI,DSC,0,
ANDHRA PRADESH,Kakinada,KIRLAMPUDI,ISC,0,
ANDHRA PRADESH,Kakinada,KIRLAMPUDI,TSC,0,
ANDHRA PRADESH,Kakinada,KIRLAMPUDI,TGW,302.2,0
ANDHRA PRADESH,Chittoor,VENKATAGIRI KOTA,UA,1347.83,0
ANDHRA PRADESH,Chittoor,VENKATAGIRI KOTA,DC,0,
ANDHRA PRADESH,Chittoor,VENKATAGIRI KOTA,IC,0,
ANDHRA PRADESH,Chittoor,VENKATAGIRI KOTA,TC,0,
ANDHRA PRADESH,Chittoor,VENKATAGIRI KOTA,DSC,0,
ANDHRA PRADESH,Chittoor,VENKATAGIRI KOTA,ISC,0,
ANDHRA PRADESH,Chittoor,VENKATAGIRI KOTA,TSC,0,
ANDHRA PRADESH,Chittoor,VENKATAGIRI KOTA,TGW,1347.83,0
ANDHRA PRADESH,Sri Sathya Sai,MUDIGUBBA,UA,2897.95,0
ANDHRA PRADESH,Sri Sathya Sai,MUDIGUBBA,DC,0,
ANDHRA PRADESH,Sri Sathya Sai,MUDIGUBBA,IC,0,
ANDHRA PRADESH,Sri Sathya Sai,MUDIGUBBA,TC,0,
ANDHRA PRADESH,Sri Sathya Sai,MUDIGUBBA,DSC,0,
ANDHRA PRADESH,Sri Sathya Sai,MUDIGUBBA,ISC,0,
ANDHRA PRADESH,Sri Sathya Sai,MUDIGUBBA,TSC,0,
ANDHRA PRADESH,Sri Sathya Sai,MUDIGUBBA,TGW,2897.95,0
ANDHRA PRADESH,Vizianagaram,DATTIRAJERU,UA,1213.9,0
ANDHRA PRADESH,Vizianagaram,DATTIRAJERU,DC,0,
ANDHRA PRADESH,Vizianagaram,DATTIRAJERU,IC,0,
ANDHRA PRADESH,Vizianagaram,DATTIRAJERU,TC,0,
ANDHRA PRADESH,Vizianagaram,DATTIRAJERU,DSC,0,
ANDHRA PRADESH,Vizianagaram,DATTIRAJERU,ISC,0,
ANDHRA PRADESH,Vizianagaram,DATTIRAJERU,TSC,0,
ANDHRA PRADESH,Vizianagaram,DATTIRAJERU,TGW,1213.9,0
ANDHRA PRADESH,Ananthapuramu,GUMMAGATTA,UA,45.31,0
ANDHRA PRADESH,Ananthapuramu,GUMMAGATTA,DC,0,
ANDHRA PRADESH,Ananthapuramu,GUMMAGATTA,IC,0,
ANDHRA PRADESH,Ananthapuramu,GUMMAGATTA,TC,0,
ANDHRA PRADESH,Ananthapuramu,GUMMAGATTA,DSC,0,
ANDHRA PRADESH,Ananthapuramu,GUMMAGATTA,ISC,0,
ANDHRA PRADESH,Ananthapuramu,GUMMAGATTA,TSC,0,
ANDHRA PRADESH,Ananthapuramu,GUMMAGATTA,TGW,45.31,0
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,UA,28.92,0
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,TGW,28.92,0
ANDHRA PRADESH,Kurnool,ADONI,UA,69.19,0
ANDHRA PRADESH,Kurnool,ADONI,DC,0,
ANDHRA PRADESH,Kurnool,ADONI,IC,0,
ANDHRA PRADESH,Kurnool,ADONI,TC,0,
ANDHRA PRADESH,Kurnool,ADONI,DSC,0,
ANDHRA PRADESH,Kurnool,ADONI,ISC,0,
ANDHRA PRADESH,Kurnool,ADONI,TSC,0,
ANDHRA PRADESH,Kurnool,ADONI,TGW,69.19,0
ANDHRA PRADESH,Prakasam,PEDAARAVEEDU,UA,6733.94,0
ANDHRA PRADESH,Prakasam,PEDAARAVEEDU,DC,0,
ANDHRA PRADESH,Prakasam,PEDAARAVEEDU,IC,0,
ANDHRA PRADESH,Prakasam,PEDAARAVEEDU,TC,0,
ANDHRA PRADESH,Prakasam,PEDAARAVEEDU,DSC,0,
ANDHRA PRADESH,Prakasam,PEDAARAVEEDU,ISC,0,
ANDHRA PRADESH,Prakasam,PEDAARAVEEDU,TSC,0,
ANDHRA PRADESH,Prakasam,PEDAARAVEEDU,TGW,6733.94,0
ANDHRA PRADESH,Alluri Sitharama Raju,KUNAVARAM,UA,19.15,0
ANDHRA PRADESH,Alluri Sitharama Raju,KUNAVARAM,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,KUNAVARAM,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,KUNAVARAM,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,KUNAVARAM,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,KUNAVARAM,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,KUNAVARAM,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,KUNAVARAM,TGW,19.15,0
ANDHRA PRADESH,Nandyal,UYYALAWADA,UA,32.39,0
ANDHRA PRADESH,Nandyal,UYYALAWADA,DC,0,
ANDHRA PRADESH,Nandyal,UYYALAWADA,IC,0,
ANDHRA PRADESH,Nandyal,UYYALAWADA,TC,0,
ANDHRA PRADESH,Nandyal,UYYALAWADA,DSC,0,
ANDHRA PRADESH,Nandyal,UYYALAWADA,ISC,0,
ANDHRA PRADESH,Nandyal,UYYALAWADA,TSC,0,
ANDHRA PRADESH,Nandyal,UYYALAWADA,TGW,32.39,0
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,UA,23.29,0
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TGW,23.29,0
ANDHRA PRADESH,Nandyal,GOSPADU,UA,43.65,0
ANDHRA PRADESH,Nandyal,GOSPADU,DC,0,
ANDHRA PRADESH,Nandyal,GOSPADU,IC,0,
ANDHRA PRADESH,Nandyal,GOSPADU,TC,0,
ANDHRA PRADESH,Nandyal,GOSPADU,DSC,0,
ANDHRA PRADESH,Nandyal,GOSPADU,ISC,0,
ANDHRA PRADESH,Nandyal,GOSPADU,TSC,0,
ANDHRA PRADESH,Nandyal,GOSPADU,TGW,43.65,0
ANDHRA PRADESH,Sri Sathya Sai,AMADAGUR,UA,359.41,0
ANDHRA PRADESH,Sri Sathya Sai,AMADAGUR,DC,0,
ANDHRA PRADESH,Sri Sathya Sai,AMADAGUR,IC,0,
ANDHRA PRADESH,Sri Sathya Sai,AMADAGUR,TC,0,
ANDHRA PRADESH,Sri Sathya Sai,AMADAGUR,DSC,0,
ANDHRA PRADESH,Sri Sathya Sai,AMADAGUR,ISC,0,
ANDHRA PRADESH,Sri Sathya Sai,AMADAGUR,TSC,0,
ANDHRA PRADESH,Sri Sathya Sai,AMADAGUR,TGW,359.41,0
ANDHRA PRADESH,Nandyal,ALLAGADDA,UA,58.15,0
ANDHRA PRADESH,Nandyal,ALLAGADDA,DC,0,
ANDHRA PRADESH,Nandyal,ALLAGADDA,IC,0,
ANDHRA PRADESH,Nandyal,ALLAGADDA,TC,0,
ANDHRA PRADESH,Nandyal,ALLAGADDA,DSC,0,
ANDHRA PRADESH,Nandyal,ALLAGADDA,ISC,0,
ANDHRA PRADESH,Nandyal,ALLAGADDA,TSC,0,
ANDHRA PRADESH,Nandyal,ALLAGADDA,TGW,58.15,0
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,UA,216.86,0
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,DC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,IC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,TC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,DSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,ISC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,TSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,TGW,216.86,0
ANDHRA PRADESH,Ananthapuramu,KUNDURPI,UA,112.86,0
ANDHRA PRADESH,Ananthapuramu,KUNDURPI,DC,0,
ANDHRA PRADESH,Ananthapuramu,KUNDURPI,IC,0,
ANDHRA PRADESH,Ananthapuramu,KUNDURPI,TC,0,
ANDHRA PRADESH,Ananthapuramu,KUNDURPI,DSC,0,
ANDHRA PRADESH,Ananthapuramu,KUNDURPI,ISC,0,
ANDHRA PRADESH,Ananthapuramu,KUNDURPI,TSC,0,
ANDHRA PRADESH,Ananthapuramu,KUNDURPI,TGW,112.86,0
ANDHRA PRADESH,Sri Sathya Sai,NALLACHERUVU,UA,949.38,0
ANDHRA PRADESH,Sri Sathya Sai,NALLACHERUVU,DC,0,
ANDHRA PRADESH,Sri Sathya Sai,NALLACHERUVU,IC,0,
ANDHRA PRADESH,Sri Sathya Sai,NALLACHERUVU,TC,0,
ANDHRA PRADESH,Sri Sathya Sai,NALLACHERUVU,DSC,0,
ANDHRA PRADESH,Sri Sathya Sai,NALLACHERUVU,ISC,0,
ANDHRA PRADESH,Sri Sathya Sai,NALLACHERUVU,TSC,0,
ANDHRA PRADESH,Sri Sathya Sai,NALLACHERUVU,TGW,949.38,0
ANDHRA PRADESH,Y.S.R Kadapa,S MYDUKUR,UA,8145.17,0
ANDHRA PRADESH,Y.S.R Kadapa,S MYDUKUR,DC,0,
ANDHRA PRADESH,Y.S.R Kadapa,S MYDUKUR,IC,0,
ANDHRA PRADESH,Y.S.R Kadapa,S MYDUKUR,TC,0,
ANDHRA PRADESH,Y.S.R Kadapa,S MYDUKUR,DSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,S MYDUKUR,ISC,0,
ANDHRA PRADESH,Y.S.R Kadapa,S MYDUKUR,TSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,S MYDUKUR,TGW,8145.17,0
ANDHRA PRADESH,Parvathipuram Manyam,PARVATHIPURAM,UA,32.5,0
ANDHRA PRADESH,Parvathipuram Manyam,PARVATHIPURAM,DC,0,
ANDHRA PRADESH,Parvathipuram Manyam,PARVATHIPURAM,IC,0,
ANDHRA PRADESH,Parvathipuram Manyam,PARVATHIPURAM,TC,0,
ANDHRA PRADESH,Parvathipuram Manyam,PARVATHIPURAM,DSC,0,
ANDHRA PRADESH,Parvathipuram Manyam,PARVATHIPURAM,ISC,0,
ANDHRA PRADESH,Parvathipuram Manyam,PARVATHIPURAM,TSC,0,
ANDHRA PRADESH,Parvathipuram Manyam,PARVATHIPURAM,TGW,32.5,0
ANDHRA PRADESH,Nandyal,GOSPADU,UA,175.05,0
ANDHRA PRADESH,Nandyal,GOSPADU,DC,0,
ANDHRA PRADESH,Nandyal,GOSPADU,IC,0,
ANDHRA PRADESH,Nandyal,GOSPADU,TC,0,
ANDHRA PRADESH,Nandyal,GOSPADU,DSC,0,
ANDHRA PRADESH,Nandyal,GOSPADU,ISC,0,
ANDHRA PRADESH,Nandyal,GOSPADU,TSC,0,
ANDHRA PRADESH,Nandyal,GOSPADU,TGW,175.05,0
ANDHRA PRADESH,Srikakulam,GANGUVARI SINGADAM,UA,66.88,0
ANDHRA PRADESH,Srikakulam,GANGUVARI SINGADAM,DC,0,
ANDHRA PRADESH,Srikakulam,GANGUVARI SINGADAM,IC,0,
ANDHRA PRADESH,Srikakulam,GANGUVARI SINGADAM,TC,0,
